verse	verse_part	token	pos	lemma	lemma_filtered	voc	domain	subdomain
Ps_118_163	1	['ἀδικίαν', 'ἐμίσησα', 'καὶ', 'ἐβδελυξάμην', 'τὸν', 'δὲ', 'νόμον', 'σου', 'ἠγάπησα']	['NOUN', 'VERB', 'CON', 'VERB', 'DET', 'ADV', 'NOUN', 'PRON', 'VERB']	['αδικια', 'μισεω', 'και', 'βδελυσσω', 'ο', 'δε', 'νομος', 'σου', 'αγαπαω']	['αδικια', 'μισεω', 'βδελυσσω', 'νομος', 'αγαπαω']	['αγαπαω', 'αδικια', 'βδελυσσω', 'μισεω', 'νομος']	['Moral and Ethical Qualities and Related Behavior', 'Attitudes and Emotions', 'Communication']	['Written Language', 'Just,Righteous', 'Law,Regulation,Ordinance', 'Love,Affection,Compassion', 'Enjoy,Take Pleasure In,Be Fond of Doing', 'Hate,Hateful']
Ps_118_164	1	['ἑπτάκις', 'τῆς', 'ἡμέρας', 'ᾔνεσά', 'σοι', 'ἐπὶ', 'τὰ', 'κρίματα', 'τῆς', 'δικαιοσύνης', 'σου']	['ADV', 'DET', 'NOUN', 'VERB', 'PRON', 'PREP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']	['επτακις', 'ο', 'ημερα', 'αινεω', 'σοι', 'επι', 'ο', 'κριμα', 'ο', 'δικαιοσυνη', 'σου']	['επτακις', 'ημερα', 'αινεω', 'κριμα', 'δικαιοσυνη']	['αινεω', 'δικαιοσυνη', 'επτακις', 'ημερα', 'κριμα']	['Moral and Ethical Qualities and Related Behavior', 'Religious Activities', 'Number', 'Communication', 'Courts and Legal Procedures', 'Time', 'Possess,Transfer,Exchange', 'Think', 'Physical Events and States', 'Association']	['To Distinguish,To Evaluate,To Judge', 'Establish or Confirm a Relation', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Lawsuit,Case', 'Just,Righteous', 'Give', 'Praise', 'Religious Practice', 'Court of Justice', 'Indefinite Units of Time: Age,Lifetime,Interval,Period', 'Judge,Condemn,Acquit', 'Once,Twice,Three Times,Etc. Cardinals of Time', 'A Point of Time with Reference to Other Points of Time: Before,Long Ago,Now,At the Same Time,When,About,After', 'Light', 'Definite Units of Time: Year,Month,Week,Day,Hour']
Ps_118_165	1	['εἰρήνη', 'πολλὴ', 'τοῖς', 'ἀγαπῶσιν', 'τὸν', 'νόμον', 'σου', 'καὶ', 'οὐκ', 'ἔστιν', 'αὐτοῖς', 'σκάνδαλον']	['NOUN', 'ADJ', 'DET', 'VERB', 'DET', 'NOUN', 'PRON', 'CON', 'ADV', 'VERB', 'PRON', 'NOUN']	['ειρηνη', 'πολυς', 'ο', 'αγαπαω', 'ο', 'νομος', 'σου', 'και', 'ου', 'ειμι', 'αυτος', 'σκανδαλον']	['ειρηνη', 'πολυς', 'αγαπαω', 'νομος', 'σκανδαλον']	['αγαπαω', 'ειρηνη', 'νομος', 'πολυς', 'σκανδαλον']	['Moral and Ethical Qualities and Related Behavior', 'Quantity', 'Communication', 'Attitudes and Emotions', 'Time', 'Proper,Improper', 'Degree', 'Trouble,Hardship,Relief,Favorable Circumstances', 'Artifacts']	['Much,Little Masses,Collectives,Extensions', 'Much,Little Positive-Negative Degree', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Worry,Anxiety,Distress,Peace', 'Written Language', 'Traps,Snares', 'Many,Few Countables', 'A Point of Time without Reference to Other Points of Time: Time,Occasion,Ever,Often', 'Sin,Wrongdoing,Guilt', 'Favorable Circumstances or State', 'Law,Regulation,Ordinance', 'Love,Affection,Compassion', 'Enjoy,Take Pleasure In,Be Fond of Doing', 'More Than,Less Than Comparative Degree', 'Offend,Be Offended']
Ps_118_166	1	['προσεδόκων', 'τὸ', 'σωτήριόν', 'σου', 'κύριε', 'καὶ', 'τὰς', 'ἐντολάς', 'σου', 'ἠγάπησα']	['VERB', 'DET', 'NOUN', 'PRON', 'NOUN', 'CON', 'DET', 'NOUN', 'PRON', 'VERB']	['προσδοκαω', 'ο', 'σωτηριος', 'σου', 'κυριος', 'και', 'ο', 'εντολη', 'σου', 'αγαπαω']	['προσδοκαω', 'σωτηριος', 'κυριος', 'εντολη', 'αγαπαω']	['αγαπαω', 'εντολη', 'κυριος', 'προσδοκαω', 'σωτηριος']	['Danger,Risk,Safe,Save', 'Status', 'Communication', 'Attitudes and Emotions', 'Supernatural Beings and Powers', 'Possess,Transfer,Exchange', 'Think', 'Control,Rule']	['Worry,Anxiety,Distress,Peace', 'Supernatural Beings', 'High Status or Rank including persons of high status', 'Have,Possess,Property,Owner', 'Command,Order', 'Love,Affection,Compassion', 'To Think Concerning Future Contingencies', 'Enjoy,Take Pleasure In,Be Fond of Doing', 'Rule,Govern', 'Save in a Religious Sense']
Ps_118_167	1	['ἐϕύλαξεν', 'ἡ', 'ψυχή', 'μου', 'τὰ', 'μαρτύριά', 'σου', 'καὶ', 'ἠγάπησεν', 'αὐτὰ', 'σϕόδρα']	['CON', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'PRON', 'CON', 'VERB', 'PRON', 'PRON']	['φυλασσω', 'ο', 'ψυχη', 'μου', 'ο', 'μαρτυριον', 'σου', 'και', 'αγαπαω', 'αυτος', 'σφοδρα']	['φυλασσω', 'ψυχη', 'μαρτυριον', 'αγαπαω', 'σφοδρα']	['αγαπαω', 'μαρτυριον', 'σφοδρα', 'φυλασσω', 'ψυχη']	['Moral and Ethical Qualities and Related Behavior', 'Animals', 'Danger,Risk,Safe,Save', 'Communication', 'Be,Become,Exist,Happen', 'Attitudes and Emotions', 'People', 'Guide,Discipline,Follow', 'Control,Rule', 'Physiological Processes and States', 'Degree', 'Psychological Faculties']	['Much,Little Positive-Negative Degree', 'Obey,Disobey', 'Human Beings', 'Animals', 'Sorrow,Regret', 'Expose Oneself to Danger', 'Witness,Testify', 'Love,Affection,Compassion', 'Live,Die', 'Enjoy,Take Pleasure In,Be Fond of Doing', 'Discouragement', 'Hate,Hateful', 'Guard,Watch Over', 'Happen', 'Cause To Be Safe,Free from Danger']
Ps_118_168	1	['ἐϕύλαξα', 'τὰς', 'ἐντολάς', 'σου', 'καὶ', 'τὰ', 'μαρτύριά', 'σου', 'ὅτι', 'πᾶσαι', 'αἱ', 'ὁδοί', 'μου', 'ἐναντίον', 'σου', 'κύριε']	['CON', 'DET', 'NOUN', 'PRON', 'CON', 'DET', 'NOUN', 'PRON', 'CON', 'DET', 'DET', 'NOUN', 'PRON', 'PREP', 'PRON', 'NOUN']	['φυλασσω', 'ο', 'εντολη', 'σου', 'και', 'ο', 'μαρτυριον', 'σου', 'οτι', 'πας', 'ο', 'οδος', 'μου', 'εναντιον', 'σου', 'κυριος']	['φυλασσω', 'εντολη', 'μαρτυριον', 'πας', 'οδος', 'εναντιον', 'κυριος']	['εναντιον', 'εντολη', 'κυριος', 'μαρτυριον', 'οδος', 'πας', 'φυλασσω']	['Case', 'Nature,Class,Example', 'Quantity', 'Spacial Positions', 'Guide,Discipline,Follow', 'Ready,Prepared', 'Relations', 'Geographical Objects and Features', 'Status', 'Communication', 'Time', 'Possess,Transfer,Exchange', 'Degree', 'Spacial Dimensions', 'Be,Become,Exist,Happen', 'Supernatural Beings and Powers', 'Whole,Unite,Part,Divide', 'Moral and Ethical Qualities and Related Behavior', 'Control,Rule', 'Linear Movement', 'Behavior and Related States']	['Viewpoint Participant', 'High Status or Rank including persons of high status', 'A Point of Time without Reference to Other Points of Time: Time,Occasion,Ever,Often', 'Have,Possess,Property,Owner', 'Contrast', 'Guard,Watch Over', 'Behavior,Conduct', 'Travel,Journey', 'Witness,Testify', 'Class,Kind', 'Obey,Disobey', 'Thoroughfares: Roads,Streets,Paths,etc.', 'Rule,Govern', 'Happen', 'Whole', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Completely,Enough Completive Degree', 'Command,Order', 'Just,Righteous', 'All,Any,Each,Every Totality', 'Supernatural Beings', 'Particular Patterns of Behavior', 'In Front Of,Face To Face,In Back Of,Behind', 'Specific Measures of Length']
Ps_118_169	1	['κβ́', 'θαυ']	['NUM', 'NOUN']	['κβʹ', 'θαυ']	['κβʹ', 'θαυ']	['θαυ', 'κβʹ']	['Communication', 'Number']	['Written Language', 'Number,Countless']
Ps_118_169	2	['Εγγισάτω', 'ἡ', 'δέησίς', 'μου', 'ἐνώπιόν', 'σου', 'κύριε', 'κατὰ', 'τὸ', 'λόγιόν', 'σου', 'συνέτισόν', 'με']	['VERB', 'DET', 'NOUN', 'PRON', 'PREP', 'PRON', 'NOUN', 'PREP', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON']	['εγγιζω', 'ο', 'δεησις', 'μου', 'ενωπιος', 'σου', 'κυριος', 'κατα', 'ο', 'λογιον', 'σου', 'συνετιζω', 'με']	['εγγιζω', 'δεησις', 'ενωπιος', 'κυριος', 'λογιον', 'συνετιζω']	['δεησις', 'εγγιζω', 'ενωπιος', 'κυριος', 'λογιον', 'συνετιζω']	['Status', 'Communication', 'Spacial Positions', 'Supernatural Beings and Powers', 'Time', 'Possess,Transfer,Exchange', 'Control,Rule', 'Linear Movement', 'Behavior and Related States']	['Supernatural Beings', 'High Status or Rank including persons of high status', 'Have,Possess,Property,Owner', 'Be in a Place', 'A Point of Time with Reference to Other Points of Time: Before,Long Ago,Now,At the Same Time,When,About,After', 'Ask For,Request', 'In Front Of,Face To Face,In Back Of,Behind', 'Teach', 'Speak,Talk', 'Come Near,Approach', 'Rule,Govern']
Ps_118_170	1	['εἰσέλθοι', 'τὸ', 'ἀξίωμά', 'μου', 'ἐνώπιόν', 'σου', 'κατὰ', 'τὸ', 'λόγιόν', 'σου', 'ῥῦσαί', 'με']	['VERB', 'DET', 'NOUN', 'PRON', 'PREP', 'PRON', 'PREP', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON']	['εισερχομαι', 'ο', 'αξιωμα', 'μου', 'ενωπιος', 'σου', 'κατα', 'ο', 'λογιον', 'σου', 'ρυομαι', 'με']	['εισερχομαι', 'αξιωμα', 'ενωπιος', 'λογιον', 'ρυομαι']	['αξιωμα', 'εισερχομαι', 'ενωπιος', 'λογιον', 'ρυομαι']	['Aspect', 'Moral and Ethical Qualities and Related Behavior', 'Case', 'Danger,Risk,Safe,Save', 'Communication', 'Be,Become,Exist,Happen', 'Spacial Positions', 'Linear Movement', 'Behavior and Related States']	['Position,Rank', 'Cause To Be Safe,Free from Danger', 'Behavior,Conduct', 'Be in a Place', 'Experiencer', 'In Front Of,Face To Face,In Back Of,Behind', 'Speak,Talk', 'Happen', 'Begin,Start', 'Come/Go Into']
Ps_118_171	1	['ἐξερεύξαιντο', 'τὰ', 'χείλη', 'μου', 'ὕμνον', 'ὅταν', 'διδάξῃς', 'με', 'τὰ', 'δικαιώματά', 'σου']	['VERB', 'DET', 'NOUN', 'PRON', 'NOUN', 'ADV', 'VERB', 'PRON', 'DET', 'NOUN', 'PRON']	['εξερευγομαι', 'ο', 'χειλος', 'μου', 'υμνος', 'οταν', 'διδασκω', 'με', 'ο', 'δικαιωμα', 'σου']	['εξερευγομαι', 'χειλος', 'υμνος', 'οταν', 'διδασκω', 'δικαιωμα']	['διδασκω', 'δικαιωμα', 'εξερευγομαι', 'οταν', 'υμνος', 'χειλος']	['Moral and Ethical Qualities and Related Behavior', 'Communication', 'Courts and Legal Procedures', 'Time', 'Geographical Objects and Features']	['Land in Contrast With the Sea', 'Duration of Time with Reference to Some Unit of Time: During,In,While,Throughout', 'Sing,Lament', 'Just,Righteous', 'Law,Regulation,Ordinance', 'Teach', 'Judge,Condemn,Acquit', 'Speak,Talk', 'A Point of Time with Reference to Other Points of Time: Before,Long Ago,Now,At the Same Time,When,About,After']
Ps_118_172	1	['ϕθέγξαιτο', 'ἡ', 'γλῶσσά', 'μου', 'τὸ', 'λόγιόν', 'σου', 'ὅτι', 'πᾶσαι', 'αἱ', 'ἐντολαί', 'σου', 'δικαιοσύνη']	['CON', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'PRON', 'CON', 'DET', 'DET', 'NOUN', 'PRON', 'NOUN']	['φθεγγομαι', 'ο', 'γλωσσα', 'μου', 'ο', 'λογιον', 'σου', 'οτι', 'πας', 'ο', 'εντολη', 'σου', 'δικαιοσυνη']	['φθεγγομαι', 'γλωσσα', 'λογιον', 'πας', 'εντολη', 'δικαιοσυνη']	['γλωσσα', 'δικαιοσυνη', 'εντολη', 'λογιον', 'πας', 'φθεγγομαι']	['Moral and Ethical Qualities and Related Behavior', 'Religious Activities', 'Nature,Class,Example', 'Communication', 'People', 'Body,Body Parts,and Body Products', 'Quantity', 'Time', 'Possess,Transfer,Exchange', 'Degree', 'Whole,Unite,Part,Divide', 'Association']	['All,Any,Each,Every Totality', 'Establish or Confirm a Relation', 'Human Beings', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'A Point of Time without Reference to Other Points of Time: Time,Occasion,Ever,Often', 'Parts of the Body', 'Command,Order', 'Language', 'Just,Righteous', 'Give', 'Religious Practice', 'Class,Kind', 'Speak,Talk', 'Completely,Enough Completive Degree', 'Whole']
Ps_118_173	1	['γενέσθω', 'ἡ', 'χείρ', 'σου', 'τοῦ', 'σῶσαί', 'με', 'ὅτι', 'τὰς', 'ἐντολάς', 'σου', 'ᾑρετισάμην']	['VERB', 'DET', 'NOUN', 'PRON', 'DET', 'VERB', 'PRON', 'CON', 'DET', 'NOUN', 'PRON', 'VERB']	['γινομαι', 'ο', 'χειρ', 'σου', 'ο', 'σωζω', 'με', 'οτι', 'ο', 'εντολη', 'σου', 'αιρετιζω']	['γινομαι', 'χειρ', 'σωζω', 'εντολη', 'αιρετιζω']	['αιρετιζω', 'γινομαι', 'εντολη', 'σωζω', 'χειρ']	['Aspect', 'Case', 'Danger,Risk,Safe,Save', 'Communication', 'Be,Become,Exist,Happen', 'Body,Body Parts,and Body Products', 'People', 'Think', 'Possess,Transfer,Exchange', 'Existence in Space', 'Discourse Markers', 'Physiological Processes and States', 'Control,Rule', 'Linear Movement', 'Power,Force', 'Behavior and Related States', 'Association']	['Human Beings', 'To Choose,To Select,To Prefer', 'Have,Possess,Property,Owner', 'State', 'Control,Restrain', 'Behavior,Conduct', 'Parts of the Body', 'Agent,Personal or Nonpersonal,Causative or Immediate,Direct or Indirect', 'Health,Vigor,Strength', 'Exist', 'Happen', 'To Decide,To Conclude', 'Move,Come/Go', 'Be in a Place', 'Command,Order', 'Seize,Take into Custody', 'Change of State', 'Begin,Start', 'Marriage,Divorce', 'Markers of Transition', 'Cause To Be Safe,Free from Danger', 'Save in a Religious Sense']
Ps_118_174	1	['ἐπεπόθησα', 'τὸ', 'σωτήριόν', 'σου', 'κύριε', 'καὶ', 'ὁ', 'νόμος', 'σου', 'μελέτη', 'μού', 'ἐστιν']	['VERB', 'DET', 'NOUN', 'PRON', 'NOUN', 'CON', 'DET', 'NOUN', 'PRON', 'NOUN', 'PRON', 'VERB']	['πειθω', 'ο', 'σωτηριος', 'σου', 'κυριος', 'και', 'ο', 'νομος', 'σου', 'μελετη', 'μου', 'ειμι']	['πειθω', 'σωτηριος', 'κυριος', 'νομος', 'μελετη']	['κυριος', 'μελετη', 'νομος', 'πειθω', 'σωτηριος']	['Danger,Risk,Safe,Save', 'Status', 'Communication', 'Attitudes and Emotions', 'Supernatural Beings and Powers', 'Possess,Transfer,Exchange', 'Think', 'Control,Rule']	['Urge,Persuade', 'Supernatural Beings', 'High Status or Rank including persons of high status', 'Written Language', 'Have,Possess,Property,Owner', 'Law,Regulation,Ordinance', 'Learn', 'Rule,Govern', 'Save in a Religious Sense']
Ps_118_175	1	['ζήσεται', 'ἡ', 'ψυχή', 'μου', 'καὶ', 'αἰνέσει', 'σε', 'καὶ', 'τὰ', 'κρίματά', 'σου', 'βοηθήσει', 'μοι']	['VERB', 'DET', 'NOUN', 'PRON', 'CON', 'VERB', 'PRON', 'CON', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON']	['ζαω', 'ο', 'ψυχη', 'μου', 'και', 'αινεω', 'σε', 'και', 'ο', 'κριμα', 'σου', 'βοηθεω', 'μοι']	['ζαω', 'ψυχη', 'αινεω', 'κριμα', 'βοηθεω']	['αινεω', 'βοηθεω', 'ζαω', 'κριμα', 'ψυχη']	['Help,Care For', 'Moral and Ethical Qualities and Related Behavior', 'Animals', 'Danger,Risk,Safe,Save', 'Communication', 'People', 'Attitudes and Emotions', 'Courts and Legal Procedures', 'Think', 'Physiological Processes and States', 'Psychological Faculties', 'Behavior and Related States']	['To Distinguish,To Evaluate,To Judge', 'Behavior,Conduct', 'Lawsuit,Case', 'Human Beings', 'Animals', 'Sorrow,Regret', 'Expose Oneself to Danger', 'Live,Die', 'Praise', 'Judge,Condemn,Acquit', 'Help', 'Hate,Hateful', 'Discouragement', 'Cause To Be Safe,Free from Danger']
Ps_118_176	1	['ἐπλανήθην', 'ὡς', 'πρόβατον', 'ἀπολωλός', 'ζήτησον', 'τὸν', 'δοῦλόν', 'σου', 'ὅτι', 'τὰς', 'ἐντολάς', 'σου', 'οὐκ', 'ἐπελαθόμην']	['VERB', 'ADV', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'PRON', 'CON', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB']	['πλαναω', 'ως', 'προβατον', 'απολλυμι', 'ζητεω', 'ο', 'δουλος', 'σου', 'οτι', 'ο', 'εντολη', 'σου', 'ου', 'επιλανθανομαι']	['πλαναω', 'προβατον', 'απολλυμι', 'ζητεω', 'δουλος', 'εντολη', 'επιλανθανομαι']	['απολλυμι', 'δουλος', 'εντολη', 'επιλανθανομαι', 'ζητεω', 'πλαναω', 'προβατον']	['Aspect', 'Hold a View,Believe,Trust', 'Animals', 'Danger,Risk,Safe,Save', 'Status', 'Violence,Harm,Destroy,Kill', 'Be,Become,Exist,Happen', 'Communication', 'Attitudes and Emotions', 'Possess,Transfer,Exchange', 'Memory and Recall', 'Learn', 'Control,Rule', 'Physiological Processes and States', 'Linear Movement', 'Groups and Classes of Persons and Members of Such Groups and Classes']	['Try,Attempt', 'Learn the Location of Something', 'State', 'Destroy', 'Control,Restrain', 'Travel,Journey', 'Take,Obtain,Gain,Lose', 'Change an Opinion Concerning Truth', 'Not Remembering,Forgetting', 'Save in a Religious Sense', 'Exist', 'Hold a Wrong View,Be Mistaken', 'Command,Order', 'Ask For,Request', 'Try To Learn', 'Desire,Want,Wish', 'Kill', 'Recalling and Responding with Appropriate Action', 'Animals', 'Live,Die', 'Socio-Religious', 'Slave,Free']
Ps_119_1	1	['Ωιδὴ', 'τῶν', 'ἀναβαθμῶν']	['NOUN', 'DET', 'NOUN']	['ωδη', 'ο', 'αναβαθμος']	['ωδη', 'αναβαθμος']	['αναβαθμος', 'ωδη']	['Communication', 'Constructions']	['Parts and Areas of Buildings', 'Sing,Lament']
Ps_119_1	2	['Πρὸς', 'κύριον', 'ἐν', 'τῷ', 'θλίβεσθαί', 'με', 'ἐκέκραξα', 'καὶ', 'εἰσήκουσέν', 'μου']	['PREP', 'NOUN', 'PREP', 'DET', 'VERB', 'PRON', 'VERB', 'CON', 'VERB', 'PRON']	['προς', 'κυριος', 'εν', 'ο', 'θλιβω', 'με', 'κραζω', 'και', 'εισακουω', 'μου']	['κυριος', 'θλιβω', 'κραζω', 'εισακουω']	['εισακουω', 'θλιβω', 'κραζω', 'κυριος']	['Status', 'Communication', 'Guide,Discipline,Follow', 'Supernatural Beings and Powers', 'Possess,Transfer,Exchange', 'Control,Rule', 'Trouble,Hardship,Relief,Favorable Circumstances', 'Sensory Events and States', 'Physical Impact']	['Cause Trouble,Hardship', 'Press', 'Supernatural Beings', 'High Status or Rank including persons of high status', 'Have,Possess,Property,Owner', 'Hear', 'Obey,Disobey', 'Speak,Talk', 'Rule,Govern', 'Experience Trouble,Hardship']
