Ps	Verse	Part	Text	Trad
132	1	a	’Ωιδὴ τῶν ἀναβαθμῶν· τῷ Δαυιδ.	Cantique des degrés.
132	1	b	 ’Ιδοὺ δὴ τί καλὸν ἢ τί τερπνὸν ἀλλ’ ἢ τὸ κατοικεῖν ἀδελϕοὺς ἐπὶ τὸ αὐτό;	Voyez aujourd'hui qu'il est doux, qu'il est aimable d'avoir des frères, d'habiter dans l'union.
132	2	a	ὡς μύρον ἐπὶ κεϕαλῆς τὸ καταβαῖνον ἐπὶ πώγωνα, τὸν πώγωνα τὸν Ααρων,	C'est comme de la myrrhe sur la tête, comme celle qui descendit sur la barbe d'Aaron,
132	2	b	 τὸ καταβαῖνον ἐπὶ τὴν ᾤαν τοῦ ἐνδύματος αὐτοῦ·	 et de là sur la frange de son vêtement ;
132	3	a	ὡς δρόσος Αερμων ἡ καταβαίνουσα ἐπὶ τὰ ὄρη Σιων·	Ou comme la rosée d'Hermon, qui descend sur les montagnes de Sion ; 
132	3	b	 ὅτι ἐκεῖ ἐνετείλατο κύριος τὴν εὐλογίαν καὶ ζωὴν ἕως τοῦ αἰῶνος.	parce que là le Seigneur a voulu que fussent la bénédiction et la vie dans tous les siècles.
133	1	a	’Ωιδὴ τῶν ἀναβαθμῶν. 	Cantique des degrés.
133	1	b	’Ιδοὺ δὴ εὐλογεῖτε τὸν κύριον, πάντες οἱ δοῦλοι κυρίου 	Voyez maintenant, et bénissez le Seigneur, vous tous qui êtes ses serviteurs 
133	1	c	οἱ ἑστῶτες ἐν οἴκῳ κυρίου, ἐν αὐλαῖς οἴκου θεοῦ ἡμῶν.	et qui vous tenez en sa maison, dans les parvis de la maison de notre Dieu.
133	2	a	ἐν ταῖς νυξὶν ἐπάρατε τὰς χεῖρας ὑμῶν εἰς τὰ ἅγια καὶ εὐλογεῖτε τὸν κύριον.	Durant les nuits, levez vos mains vers le sanctuaire et bénissez le Seigneur.
133	3		εὐλογήσει σε κύριος ἐκ Σιων ὁ ποιήσας τὸν οὐρανὸν καὶ τὴν γῆν.	Que de Sion te bénisse le Seigneur, qui a fait le ciel et la terre.
134	1		Αλληλουια. Αἰνεῖτε τὸ ὄνομα κυρίου, αἰνεῖτε, δοῦλοι, κύριον,	Alléluiah ! Louez le Seigneur, ô vous qui êtes ses serviteurs ; louez le Seigneur !
134	2		οἱ ἑστῶτες ἐν οἴκῳ κυρίου, ἐν αὐλαῖς οἴκου θεοῦ ἡμῶν.	Vous qui vous tenez en sa maison, dans les parvis de la maison de notre Dieu,
134	3		αἰνεῖτε τὸν κύριον, ὅτι ἀγαθὸς κύριος· ψάλατε τῷ ὀνόματι αὐτοῦ, ὅτι καλόν·	Louez le Seigneur, parce que le Seigneur est bon ; chantez des psaumes à son nom, parce que son nom est beau.
134	4		ὅτι τὸν Ιακωβ ἐξελέξατο ἑαυτῷ ὁ κύριος, Ισραηλ εἰς περιουσιασμὸν αὐτοῦ.	Car le Seigneur a choisi Jacob pour être à lui Jacob, et Israël pour être sa possession.
134	5		ὅτι ἐγὼ ἔγνων ὅτι μέγας κύριος καὶ ὁ κύριος ἡμῶν παρὰ πάντας τοὺς θεούς·	Et moi j'ai reconnu que le Seigneur est grand, que notre Dieu est au-dessus de tous les dieux.
134	6		πάντα, ὅσα ἠθέλησεν ὁ κύριος, ἐποίησεν ἐν τῷ οὐρανῷ καὶ ἐν τῇ γῇ, ἐν ταῖς θαλάσσαις καὶ ἐν πάσαις ταῖς ἀβύσσοις·	Tout ce que le Seigneur a voulu, il l'a fait ; dans le ciel et sur la terre, et dans la mer, et dans tous les abîmes.
134	7	a	ἀνάγων νεϕέλας ἐξ ἐσχάτου τῆς γῆς, ἀστραπὰς εἰς ὑετὸν ἐποίησεν· ὁ ἐξάγων ἀνέμους ἐκ θησαυρῶν αὐτοῦ.	Il amène les nuées des extrémités de la terre ; il change les éclairs en pluie. C'est lui qui tire les vents de ses trésors.
134	8		ὃς ἐπάταξεν τὰ πρωτότοκα Αἰγύπτου ἀπὸ ἀνθρώπου ἕως κτήνους·	C'est lui qui a frappé les premiers-nés d'Egypte, depuis l'homme jusqu'aux troupeaux ;
134	9		ἐξαπέστειλεν σημεῖα καὶ τέρατα ἐν μέσῳ σου, Αἴγυπτε, ἐν Φαραω καὶ ἐν πᾶσι τοῖς δούλοις αὐτοῦ.	Lui qui a envoyé ses signes et ses prodiges au milieu de toi, Egypte, devant le Pharaon et tous ses serviteurs ;
134	10		ὃς ἐπάταξεν ἔθνη πολλὰ καὶ ἀπέκτεινεν βασιλεῖς κραταιούς,	Lui qui a frappé maintes nations et tué des rois puissants :
134	11		τὸν Σηων βασιλέα τῶν Αμορραίων καὶ τὸν Ωγ βασιλέα τῆς Βασαν καὶ πάσας τὰς βασιλείας Χανααν,	Séhon, roi des Amorrhéens et Og, roi de Basan, et tous les rois chananéens ;
134	12		καὶ ἔδωκεν τὴν γῆν αὐτῶν κληρονομίαν, κληρονομίαν Ισραηλ λαῷ αὐτοῦ.	Et qui a donné leur héritage en héritage à Israël, son peuple.
134	13		κύριε, τὸ ὄνομά σου εἰς τὸν αἰῶνα κύριε, τὸ μνημόσυνόν σου εἰς γενεὰν καὶ γενεάν.	Seigneur, ton nom est éternel, et ta mémoire passe de génération en génération.
134	14		ὅτι κρινεῖ κύριος τὸν λαὸν αὐτοῦ καὶ ἐπὶ τοῖς δούλοις αὐτοῦ παρακληθήσεται.	Car le Seigneur jugera son peuple, et il écoutera les prières de ses serviteurs.
134	15		τὰ εἴδωλα τῶν ἐθνῶν ἀργύριον καὶ χρυσίον, ἔργα χειρῶν ἀνθρώπων·	Les idoles des Gentils sont argent et or, œuvres des mains des hommes.
134	16		στόμα ἔχουσιν καὶ οὐ λαλήσουσιν, ὀϕθαλμοὺς ἔχουσιν καὶ οὐκ ὄψονται,	Elles ont une bouche, et ne parleront pas ; elles ont des yeux, et ne verront pas.
134	17	a	ὦτα ἔχουσιν καὶ οὐκ ἐνωτισθήσονται, ῥῖνας ἔχουσιν καὶ οὐκ ὀσϕρανθήσονται,	Elles ont des oreilles, et n'entendront pas 
134	17	b	 χεῖρας ἔχουσιν καὶ οὐ ψηλαϕήσουσιν, πόδας ἔχουσιν καὶ οὐ περιπατήσουσιν, 	des narines, et ne sentent pas, des mains et ne touchent pas, des pieds et ne marchent pas, et il n'y a pas de voix dans leur gosier ; 
134	17	c	οὐ ϕωνήσουσιν ἐν τῷ λάρυγγι αὐτῶν, οὐδὲ γάρ ἐστιν πνεῦμα ἐν τῷ στόματι αὐτῶν.	des narines, et ne sentent pas, des mains et ne touchent pas, des pieds et ne marchent pas, et il n'y a pas de voix dans leur gosier ; et il n'est point de souffle en leur bouche.
134	18		ὅμοιοι αὐτοῖς γένοιντο οἱ ποιοῦντες αὐτὰ καὶ πάντες οἱ πεποιθότες ἐπ’ αὐτοῖς.	Que ceux qui les font leur deviennent semblables, et tous ceux qui croient en elles.
134	19		οἶκος Ισραηλ, εὐλογήσατε τὸν κύριον· οἶκος Ααρων, εὐλογήσατε τὸν κύριον·	Maison d'Israël, bénis le Seigneur ; maison d'Aaron, bénis le Seigneur.
134	20		οἶκος Λευι, εὐλογήσατε τὸν κύριον· οἱ ϕοβούμενοι τὸν κύριον, εὐλογήσατε τὸν κύριον.	Maison de Lévi, bénis le Seigneur ; vous qui craignez le Seigneur, bénissez le Seigneur.
134	21		εὐλογητὸς κύριος ἐκ Σιων ὁ κατοικῶν Ιερουσαλημ.	Béni soit le Seigneur en Sion, lui qui habite Jérusalem !
135	1	a	Αλληλουια.  ’Εξομολογεῖσθε τῷ κυρίῳ, ὅτι χρηστός, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	Alléluiah ! Rendez gloire au Seigneur ; car il est bon, et sa miséricorde est éternelle.
135	2		ἐξομολογεῖσθε τῷ θεῷ τῶν θεῶν, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	Rendez gloire au Dieu des dieux ; car sa miséricorde est éternelle.
135	3		ἐξομολογεῖσθε τῷ κυρίῳ τῶν κυρίων, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	Rendez gloire au Seigneur des seigneurs ; car sa miséricorde est éternelle.
135	4		τῷ ποιοῦντι θαυμάσια μεγάλα μόνῳ, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	A lui seul, qui a fait de grandes merveilles ; car sa miséricorde est éternelle.
135	5		τῷ ποιήσαντι τοὺς οὐρανοὺς ἐν συνέσει, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	A lui, qui a créé le ciel avec intelligence ; car sa miséricorde est éternelle.
135	6		τῷ στερεώσαντι τὴν γῆν ἐπὶ τῶν ὑδάτων, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	A lui, qui a affermi la terre au-dessus des eaux ; car sa miséricorde est éternelle.
135	7		τῷ ποιήσαντι ϕῶτα μεγάλα μόνῳ, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	A lui seul, qui a créé ces grands luminaires ; car sa miséricorde est éternelle.
135	8		τὸν ἥλιον εἰς ἐξουσίαν τῆς ἡμέρας, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	Le soleil, pour présider aux jours ; car sa miséricorde est éternelle.
135	9		τὴν σελήνην καὶ τὰ ἄστρα εἰς ἐξουσίαν τῆς νυκτός, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	La lune et les astres, pour présider à la nuit ; car miséricorde est éternelle.
135	10		τῷ πατάξαντι Αἴγυπτον σὺν τοῖς πρωτοτόκοις αὐτῶν, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	A lui, qui a frappé l'Égypte et ses premiers-nés ; car sa miséricorde est éternelle.
135	11		καὶ ἐξαγαγόντι τὸν Ισραηλ ἐκ μέσου αὐτῶν, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	A lui, qui a fait partir Israël du milieu des Égyptiens ; car sa miséricorde est éternelle.
135	12		ἐν χειρὶ κραταιᾷ καὶ ἐν βραχίονι ὑψηλῷ, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	Par sa main puissante et son bras élevé ; car sa miséricorde est éternelle.
135	13		τῷ καταδιελόντι τὴν ἐρυθρὰν θάλασσαν εἰς διαιρέσεις, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	A loi, qui a séparé la mer Rouge ; car sa miséricorde est éternelle.
135	14		καὶ διαγαγόντι τὸν Ισραηλ διὰ μέσου αὐτῆς, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	Et qui a fait passer Israël au milieu de son lit ; car sa miséricorde est éternelle.
135	15		καὶ ἐκτινάξαντι Φαραω καὶ τὴν δύναμιν αὐτοῦ εἰς θάλασσαν ἐρυθράν, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	Et qui a frappé le Pharaon et toute sa puissance dans la mer Rouge ; car sa miséricorde est éternelle.
135	16	a	τῷ διαγαγόντι τὸν λαὸν αὐτοῦ ἐν τῇ ἐρήμῳ, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ· 	A lui qui a conduit son peuple à travers le désert ; car sa miséricorde est éternelle.
135	16	b	τῷ ἐξαγαγόντι ὕδωρ ἐκ πέτρας ἀκροτόμου, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	 A lui qui a tiré de l'eau d'un dur rocher ; car sa miséricorde est éternelle.
135	17		τῷ πατάξαντι βασιλεῖς μεγάλους, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	A lui, qui a frappé de grands rois ; car sa miséricorde est éternelle.
135	18		καὶ ἀποκτείναντι βασιλεῖς κραταιούς, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	Et qui a fait périr des rois puissants ; car sa miséricorde est éternelle.
135	19		τὸν Σηων βασιλέα τῶν Αμορραίων, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	Séhon, roi des Amorrhéens ; car sa miséricorde est éternelle.
135	20		καὶ τὸν Ωγ βασιλέα τῆς Βασαν, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	Et Og, roi de Basan ; car sa miséricorde est éternelle.
135	21		καὶ δόντι τὴν γῆν αὐτῶν κληρονομίαν, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	Et qui a donné leurs terres en héritage ; car sa miséricorde est éternelle.
135	22		κληρονομίαν Ισραηλ δούλῳ αὐτοῦ, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ.	En héritage à Israël, son serviteur ; car sa miséricorde est éternelle.
135	23		ὅτι ἐν τῇ ταπεινώσει ἡμῶν ἐμνήσθη ἡμῶν ὁ κύριος, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ,	Parce que, en notre humiliation, le Seigneur s'est souvenu de nous ; car sa miséricorde est éternelle.
135	24		καὶ ἐλυτρώσατο ἡμᾶς ἐκ τῶν ἐχθρῶν ἡμῶν, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ·	Et qu'il nous a rachetés des mains de nos ennemis ; car sa miséricorde est éternelle.
135	25		ὁ διδοὺς τροϕὴν πάσῃ σαρκί, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ.	Et qu'il donne la pâture à toute chair ; car sa miséricorde est éternelle.
135	26	a	ἐξομολογεῖσθε τῷ θεῷ τοῦ οὐρανοῦ, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ· 	Rendez gloire au Dieu du ciel ; car sa miséricorde est éternelle.
135	26	b	ἐξομολογεῖσθε τῷ κυρίῳ τῶν κυρίων, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ.	
136	1	a	Τῷ Δαυιδ.	De David.
136	1	c	 ’Επὶ τῶν ποταμῶν Βαβυλῶνος ἐκεῖ ἐκαθίσαμεν καὶ ἐκλαύσαμεν ἐν τῷ μνησθῆναι ἡμᾶς τῆς Σιων.	 Sur les fleuves de Babylone nous nous sommes assis, et nous avons pleuré, en nous souvenant de Sion.
136	2		ἐπὶ ταῖς ἰτέαις ἐν μέσῳ αὐτῆς ἐκρεμάσαμεν τὰ ὄργανα ἡμῶν·	Nous avons suspendu nos harpes aux saules, qui sont au milieu de la contrée.
136	3	a	ὅτι ἐκεῖ ἐπηρώτησαν ἡμᾶς οἱ αἰχμαλωτεύσαντες ἡμᾶς λόγους ᾠδῶν 	Car ceux qui nous avaient faits captifs nous demandaient les paroles de nos cantiques ; 
136	3	b	καὶ οἱ ἀπαγαγόντες ἡμᾶς ὕμνον ῎Αισατε ἡμῖν ἐκ τῶν ᾠδῶν Σιων.	et ceux qui nous avaient emmenés nous disaient : Chantez-nous un hymne des cantiques de Sion !
136	4		πῶς ᾄσωμεν τὴν ᾠδὴν κυρίου ἐπὶ γῆς ἀλλοτρίας;	Comment chanterons-nous un cantique du Seigneur sur une terre étrangère ?
136	5		ἐὰν ἐπιλάθωμαί σου, Ιερουσαλημ, ἐπιλησθείη ἡ δεξιά μου·	Si je t'oublie, Jérusalem, que ma main droite s'oublie elle-même !
136	6	a	κολληθείη ἡ γλῶσσά μου τῷ λάρυγγί μου, ἐὰν μή σου μνησθῶ, 	si je ne me souviens point de toi, que ma langue s'attache à mon gosier.
136	6	b	ἐὰν μὴ προανατάξωμαι τὴν Ιερουσαλημ ἐν ἀρχῇ τῆς εὐϕροσύνης μου.	Si je ne me propose Jérusalem comme le principe de mes joies ; 
